City,Location,Project Name,Property Title,Property Type,Unit Type,Area,Price (₹),Agent Name,Property Link
Noida,"Sector 78, Noida",Nimbus The Hyde park,3 BHK + Extra Room 1320 Sq.Ft. Apartment in Nimbus The Hyde park,Apartment,3 BHK,Sector 78,16000000,RAHUL KUMAR ,https://www.squareyards.com/resale-3-bhk-extra-room-1320-sq-ft-apartment-in-nimbus-the-hyde-park/9168363
Noida,"Sector 76, Noida",Amrapali Crystal Homes,3 BHK 1375 Sq.Ft. Apartment in Amrapali Crystal Homes,Apartment,3 BHK,Sector 76,18000000,Amarjeet singh ,https://www.squareyards.com/resale-3-bhk-1375-sq-ft-apartment-in-amrapali-crystal-homes/9305969
Noida,"Sector 144, Noida",Gulshan Botnia,2.5 BHK + Study Room 1160 Sq.Ft. Apartment in Gulshan Botnia,Apartment,2.5 BHK,Sector 144,18000000,Pawan Singh ,https://www.squareyards.com/resale-2-5-bhk-study-room-1160-sq-ft-apartment-in-gulshan-botnia/8936441
,"Sector 44, Noida",,,,,,,,
Noida,"Noida Central, Noida",,100 Sq.Yd. Plot in Shri Hari Vatika ,Plot,N/A,Noida Central,1750000,Shailendra Pratap ,https://www.squareyards.com/resale-100-sq-yd-plot-in-shri-hari-vatika/8998099
Noida,"Sector 75, Noida",Spectrum Metro,3140 Sq.Ft. Retail Shop in Spectrum Metro,Shop,Shop,Sector 75,43960000,Shubh Labh Ace Infratech Limited ,https://www.squareyards.com/resale-3140-sq-ft-retail-shop-in-spectrum-metro/9274756
Noida,"Sector 152, Noida",Ace Starlit,2 BHK 804 Sq.Ft. Apartment in Ace Starlit,Apartment,2 BHK,Sector 152,18500000,Krishan Kumar ,https://www.squareyards.com/resale-2-bhk-804-sq-ft-apartment-in-ace-starlit/9247476
Noida,"Sector 63, Noida",,450 Sq.Mt. Warehouse in Propert,Warehouse,Warehouse,Sector 63,0,Pappu Salmani ,https://www.squareyards.com/resale-450-sq-mt-warehouse-in-propert/7966927
,"Sector 128, Noida",,,,,,,,
Noida,"Sector 93a, Noida",Parsvnath Prestige,3 BHK 1550 Sq.Ft. Apartment in Parsvnath Prestige,Apartment,3 BHK,Sector 93a,24800000,Kamlesh Kumar ,https://www.squareyards.com/resale-3-bhk-1550-sq-ft-apartment-in-parsvnath-prestige/8880446
Noida,"Sector 1, Noida",,"4 BHK + Servant Room,Extra Room 2525 Sq.Ft. Villa in Sector 1",Villa,4 BHK,Sector 1,30000000,VIRENDRA KUMAR SHARMA ,https://www.squareyards.com/resale-4-bhk-servant-room-extra-room-2525-sq-ft-villa-in-sector-1/9101670
Noida,"Sector 51, Noida",,3 BHK 1500 Sq.Ft. Builder Floor in Hometech Homes,Builder Floor,3 BHK,Sector 51,7900000,Deepak Singh ,https://www.squareyards.com/resale-3-bhk-1500-sq-ft-builder-floor-in-hometech-homes/8410157
Noida,"Sector 45, Noida",,2700 Sq.Ft. Plot in Sector 45,Plot,N/A,Sector 45,60000000,madhukar krishan ,https://www.squareyards.com/resale-2700-sq-ft-plot-in-sector-45/8779596
,"Sector 97, Noida",,,,,,,,
Noida,"Sector 73, Noida",,2 BHK 910 Sq.Ft. Builder Floor in Madhav Propert,Builder Floor,2 BHK,Sector 73,3400000,Ravi Prakash Singh ,https://www.squareyards.com/resale-2-bhk-910-sq-ft-builder-floor-in-madhav-propert/8715034
Noida,"Sector 51, Noida",,2 BHK 1000 Sq.Ft. Apartment in Trinity Group,Apartment,2 BHK,Sector 51,5100000,Satyam Gupta ,https://www.squareyards.com/resale-2-bhk-1000-sq-ft-apartment-in-trinity-group/8933563
Noida,"Sector 135, Noida",,2 BHK + Pooja Room 2450 Sq.Yd. Villa in Green Beauty Farms,Villa,2 BHK,Sector 135,23500000,Deepak gupta ,https://www.squareyards.com/resale-2-bhk-pooja-room-2450-sq-yd-villa-in-green-beauty-farms/8775559
Noida,"Sector 26, Noida",,510 Sq.Mt. Plot in Sector 26,Plot,N/A,Sector 26,140000000,Manish Pandey ,https://www.squareyards.com/resale-510-sq-mt-plot-in-sector-26/8963305
,"Sector 94, Noida",,,,,,,,
Noida,"Sector 66, Noida",Roshan Complex,6+ BHK + Extra Room 4500 Sq.Ft. Independent House in Roshan Complex,Independent House,6+ BHK,Sector 66,12000000,MANOJ KUMAR ,https://www.squareyards.com/resale-6-bhk-extra-room-4500-sq-ft-independent-house-in-roshan-complex/8617343
Noida,"Sector 62, Noida",IThums 62,500 Sq.Ft. Retail Shop in IThums 62,Shop,Shop,Sector 62,15000000,Kapil Dev ,https://www.squareyards.com/resale-500-sq-ft-retail-shop-in-ithums-62/8643823
Noida,"Sector 123, Noida",,60 Sq.Yd. Plot in Krishna Kunj,Plot,N/A,Sector 123,0,MANOJ KUMAR ,https://www.squareyards.com/resale-60-sq-yd-plot-in-krishna-kunj/8718217
Noida,"Sector 53, Noida",NDA Kanchanjunga Apartments,3 BHK 1150 Sq.Ft. Apartment in NDA Kanchanjunga Apartments,Apartment,3 BHK,Sector 53,11000000,RIKKI ,https://www.squareyards.com/resale-3-bhk-1150-sq-ft-apartment-in-nda-kanchanjunga-apartments/9355893
,"Sector 150, Noida",,,,,,,,
Noida,"Sector 50, Noida",Shubhkamna Advert Apartments,3 BHK + Pooja Room 1550 Sq.Ft. Apartment in Shubhkamna Advert Apartments,Apartment,3 BHK,Sector 50,21500000,hemant kumar ,https://www.squareyards.com/resale-3-bhk-pooja-room-1550-sq-ft-apartment-in-shubhkamna-advert-apartments/9272390
Noida,"Sector 119, Noida",Amrapali Platinum,3 BHK 1495 Sq.Ft. Apartment in Amrapali Platinum,Apartment,3 BHK,Sector 119,12500000,Atul kumar ,https://www.squareyards.com/resale-3-bhk-1495-sq-ft-apartment-in-amrapali-platinum/9363626
Noida,"Sector 107, Noida",Mahagun Medalleo,3 BHK 2500 Sq.Ft. Apartment in Mahagun Medalleo,Apartment,3 BHK,Sector 107,42500000,Ram Kumar Jha ,https://www.squareyards.com/resale-3-bhk-2500-sq-ft-apartment-in-mahagun-medalleo/9147795
Noida,"Sector 137, Noida",Gulshan Vivante,4 BHK 2645 Sq.Ft. Apartment in Gulshan Vivante,Apartment,4 BHK,Sector 137,42500000,AJAY KUMAR DIWAKER ,https://www.squareyards.com/resale-4-bhk-2645-sq-ft-apartment-in-gulshan-vivante/9379305
,"Sector 146, Noida",,,,,,,,
,"Sector 72, Noida",,,,,,,,
,"Sector 146, Noida",,,,,,,,
,"Sector 150, Noida",,,,,,,,
,"Sector 150, Noida",,,,,,,,
,"Sector 45, Noida",,,,,,,,
,"Sector 152, Noida",,,,,,,,
,"Sector 128, Noida",,,,,,,,
,"Sector 115, Noida",,,,,,,,
,"Sector 72, Noida",,,,,,,,
Noida,"Sector 75, Noida",Panchsheel Pratistha,2 BHK + Extra Room 1310 Sq.Ft. Apartment in Panchsheel Pratistha,Apartment,2 BHK,Sector 75,17700000,Harsh Chauhan ,https://www.squareyards.com/resale-2-bhk-extra-room-1310-sq-ft-apartment-in-panchsheel-pratistha/9284578
,"Sector 94, Noida",,,,,,,,
Noida,"Sector 93a, Noida",Parsvnath Prestige,3 BHK 1795 Sq.Ft. Apartment in Parsvnath Prestige,Apartment,3 BHK,Sector 93a,23000000,shailendra ,https://www.squareyards.com/resale-3-bhk-1795-sq-ft-apartment-in-parsvnath-prestige/9341691
Noida,"Sector 29, Noida",Church View Apartments,3.5 BHK + Extra Room 1800 Sq.Ft. Apartment in Church View Apartments,Apartment,3.5 BHK,Sector 29,30000000,Govind ,https://www.squareyards.com/resale-3-5-bhk-extra-room-1800-sq-ft-apartment-in-church-view-apartments/9098114
Noida,"Sector 119, Noida",Amrapali Platinum,3 BHK + Study Room 1495 Sq.Ft. Apartment in Amrapali Platinum,Apartment,3 BHK,Sector 119,12500000,kavi Kant ,https://www.squareyards.com/resale-3-bhk-study-room-1495-sq-ft-apartment-in-amrapali-platinum/9188974
Noida,"Sector 75, Noida",ABA Ivy County,3 BHK + Extra Room 1656 Sq.Ft. Apartment in ABA Ivy County,Apartment,3 BHK,Sector 75,29500000,Vikas ,https://www.squareyards.com/resale-3-bhk-extra-room-1656-sq-ft-apartment-in-aba-ivy-county/8983570
,"Sector 44, Noida",,,,,,,,
Noida,"Sector 150, Noida",,2000 Sq.Ft. Plot in Shree Nayak Farms.,Plot,N/A,Sector 150,17500000,Plot for sale cheap and Best Investment ,https://www.squareyards.com/resale-2000-sq-ft-plot-in-shree-nayak-farms/9103327
Noida,"Sector 52, Noida",,3 BHK 153 Sq.Yd. Apartment in Shatabdi Vihar Sector 52 ,Apartment,3 BHK,Sector 52,19500000,Rsonu sisodiya ,https://www.squareyards.com/resale-3-bhk-153-sq-yd-apartment-in-shatabdi-vihar-sector-52/9280498
Noida,"Sector 78, Noida",Aditya Urban Casa,2 BHK + Study Room 1074 Sq.Ft. Apartment in Aditya Urban Casa,Apartment,2 BHK,Sector 78,10500000,amit sharma ,https://www.squareyards.com/resale-2-bhk-study-room-1074-sq-ft-apartment-in-aditya-urban-casa/9087170
Noida,"Sector 150, Noida",ACE Parkway,2 BHK + Pooja Room 1085 Sq.Ft. Apartment in ACE Parkway,Apartment,2 BHK,Sector 150,13000000,Amar Chaudhary ,https://www.squareyards.com/resale-2-bhk-pooja-room-1085-sq-ft-apartment-in-ace-parkway/9203643
,"Sector 128, Noida",,,,,,,,
Noida,"Sector 74, Noida",Ajnara Grand Heritage,3 BHK 1440 Sq.Ft. Apartment in Ajnara Grand Heritage,Apartment,3 BHK,Sector 74,16000000,Ankit Sharma ,https://www.squareyards.com/resale-3-bhk-1440-sq-ft-apartment-in-ajnara-grand-heritage/8875699
Noida,"Sector 53, Noida",DMD Hometech 2,3 BHK 1650 Sq.Ft. Builder Floor in DMD Hometech 2,Builder Floor,3 BHK,Sector 53,7799000,mukesh kumar ,https://www.squareyards.com/resale-3-bhk-1650-sq-ft-builder-floor-in-dmd-hometech-2/9049985
Noida,"Sector 107, Noida",ABA County 107,4 BHK 4482 Sq.Ft. Apartment in ABA County 107,Apartment,4 BHK,Sector 107,115000000,Anju bala ,https://www.squareyards.com/resale-4-bhk-4482-sq-ft-apartment-in-aba-county-107/9078346
Noida,"Sector 128, Noida",Jaypee Greens Pavilion Court,2 BHK + Extra Room 1350 Sq.Ft. Apartment in Jaypee Greens Pavilion Court,Apartment,2 BHK,Sector 128,11500000,Dinesh Sisodiya ,https://www.squareyards.com/resale-2-bhk-extra-room-1350-sq-ft-apartment-in-jaypee-greens-pavilion-court/8873971
,"Sector 97, Noida",,,,,,,,
Noida,"Sector 46, Noida",,3 BHK 1350 Sq.Ft. Apartment in Gardenia Glory Sector 46 ,Apartment,3 BHK,Sector 46,12000000,Uday Babber ,https://www.squareyards.com/resale-3-bhk-1350-sq-ft-apartment-in-gardenia-glory-sector-46/9004778
Noida,"Sector 143, Noida",Logix Blossom Zest,1 Rk  470 Sq.Ft. Apartment in Logix Blossom Zest,Apartment,1 RK,Sector 143,4200000,Sunrise Real Estate ,https://www.squareyards.com/resale-1-rk-470-sq-ft-apartment-in-logix-blossom-zest/9036404
Noida,"Sector 140a, Noida",Bhutani Cyberthum,200 Sq.Ft. Retail Shop in Bhutani Cyberthum,Shop,Shop,Sector 140a,7000000,vipin singh ,https://www.squareyards.com/resale-200-sq-ft-retail-shop-in-bhutani-cyberthum/9366672
Noida,"Sector 140a, Noida",Bhutani Cyberthum,900 Sq.Ft. Retail Shop in Bhutani Cyberthum,Shop,Shop,Sector 140a,24740100,Raashi Chaudhary ,https://www.squareyards.com/resale-900-sq-ft-retail-shop-in-bhutani-cyberthum/9376101
,"Sector 94, Noida",,,,,,,,
Noida,"Sector 134, Noida",Jaypee Wish Town Klassic,3 BHK + Servant Room 1711 Sq.Ft. Apartment in Jaypee Wish Town Klassic,Apartment,3 BHK,Sector 134,16000000,Vikas Jha ,https://www.squareyards.com/resale-3-bhk-servant-room-1711-sq-ft-apartment-in-jaypee-wish-town-klassic/8816915
Noida,"Sector 127, Noida",,2500 Sq.Ft. Office Space in Ithum World,Office Space,Office Space,Sector 127,33750000,Rajesh Kumar ,https://www.squareyards.com/resale-2500-sq-ft-office-space-in-ithum-world/8770307
Noida,"Sector 63, Noida",,150 Sq.Yd. Plot in Ncr PlotS- ,Plot,N/A,Sector 63,6585885,DHANESH SHARMA ,https://www.squareyards.com/resale-150-sq-yd-plot-in-ncr-plots/9082896
Noida,"Sector 167, Noida",,900 Sq.Ft. Plot in Sector 167,Plot,N/A,Sector 167,2800000,Pankaj Sharma ,https://www.squareyards.com/resale-900-sq-ft-plot-in-sector-167/8013072
,"Sector 150, Noida",,,,,,,,
Noida,"Sector 134, Noida",Jaypee Greens Kosmos,3.5 BHK 1356 Sq.Ft. Apartment in Jaypee Greens Kosmos,Apartment,3.5 BHK,Sector 134,11500000,VOKIL MEHTA ,https://www.squareyards.com/resale-3-5-bhk-1356-sq-ft-apartment-in-jaypee-greens-kosmos/8831324
Noida,"Sector 73, Noida",,3 BHK 1500 Sq.Ft. Apartment in Sector 73,Apartment,3 BHK,Sector 73,6000000,Geeta ,https://www.squareyards.com/resale-3-bhk-1500-sq-ft-apartment-in-sector-73/8959318
Noida,"Sector 74, Noida",Supertech Cape Town,3 BHK 1295 Sq.Ft. Apartment in Supertech Cape Town,Apartment,3 BHK,Sector 74,13200000,RAKESH KUMAR SHARMA ,https://www.squareyards.com/resale-3-bhk-1295-sq-ft-apartment-in-supertech-cape-town/8836509
Noida,"Sector 140a, Noida",,800 Sq.Ft. Office Space in Sector 140A,Office Space,Office Space,Sector 140a,8000000,sachin kumar dubey ,https://www.squareyards.com/resale-800-sq-ft-office-space-in-sector-140a/8912268
,"Sector 146, Noida",,,,,,,,
,"Sector 72, Noida",,,,,,,,
,"Sector 146, Noida",,,,,,,,
,"Sector 150, Noida",,,,,,,,
,"Sector 150, Noida",,,,,,,,
,"Sector 45, Noida",,,,,,,,
,"Sector 152, Noida",,,,,,,,
,"Sector 128, Noida",,,,,,,,
,"Sector 115, Noida",,,,,,,,
,"Sector 72, Noida",,,,,,,,
Noida,"Sector 76, Noida",Sethi Max Royale,2 BHK 940 Sq.Ft. Apartment in Sethi Max Royale,Apartment,2 BHK,Sector 76,10200000,KUNWARPAL SINGH ,https://www.squareyards.com/resale-2-bhk-940-sq-ft-apartment-in-sethi-max-royale/3511272
,"Sector 94, Noida",,,,,,,,
Noida,"Sector 129, Noida",Jaypee Kasa Isles,4 BHK + Servant Room 1870 Sq.Ft. Apartment in Jaypee Kasa Isles,Apartment,4 BHK,Sector 129,15000000,GAURAV RASTOGI ,https://www.squareyards.com/resale-4-bhk-servant-room-1870-sq-ft-apartment-in-jaypee-kasa-isles/8717437
Noida,"Sector 153, Noida",Urbtech NPX,1500 Sq.Ft. Office Space in Urbtech NPX,Office Space,Office Space,Sector 153,12000000,SUDHIR KUMAR ,https://www.squareyards.com/resale-1500-sq-ft-office-space-in-urbtech-npx/9278504
Noida,"Sector 74, Noida",Supertech Mart,524 Sq.Ft. Office Space in IT/SEZ in Supertech Mart,Office Space in IT/SEZ,Office Space in IT/SEZ,Sector 74,9000000,Pradeep Kumar ,https://www.squareyards.com/resale-524-sq-ft-office-space-in-it-sez-in-supertech-mart/7796758
Noida,"Sector 107, Noida",,3 BHK 1550 Sq.Ft. Builder Floor in Sector 107,Builder Floor,3 BHK,Sector 107,9400000,Vineet Rai ,https://www.squareyards.com/resale-3-bhk-1550-sq-ft-builder-floor-in-sector-107/9149720
,"Sector 44, Noida",,,,,,,,
Noida,"Sector 140a, Noida",Fairfox EON,350 Sq.Ft. Retail Shop in Fairfox EON,Shop,Shop,Sector 140a,7700000,Neeraj Kumar ,https://www.squareyards.com/resale-350-sq-ft-retail-shop-in-fairfox-eon/8707644
Noida,"Sector 140a, Noida",Galaxy Saraswati Vihar,2 BHK 1000 Sq.Ft. Builder Floor in Galaxy Saraswati Vihar,Builder Floor,2 BHK,Sector 140a,2500000,Amit  ,https://www.squareyards.com/resale-2-bhk-1000-sq-ft-builder-floor-in-galaxy-saraswati-vihar/8214677
Noida,"Sector 137, Noida",Logix Blossom County,2 BHK 1040 Sq.Ft. Apartment in Logix Blossom County,Apartment,2 BHK,Sector 137,8500000,vivek rathee ,https://www.squareyards.com/resale-2-bhk-1040-sq-ft-apartment-in-logix-blossom-county/8190673
Noida,"Sector 44, Noida",,2 BHK 70 Sq.Yd. Builder Floor in Sector 44,Builder Floor,2 BHK,Sector 44,4200000,Jogesh kunndliya ,https://www.squareyards.com/resale-2-bhk-70-sq-yd-builder-floor-in-sector-44/8419126
,"Sector 128, Noida",,,,,,,,
Noida,"Sector 101, Noida",Radhey Krishna Orchid,Studio  500 Sq.Ft. Builder Floor in Radhey Krishna Orchid,Builder Floor,Studio,Sector 101,2600000,Apekhsa ,https://www.squareyards.com/resale-studio-500-sq-ft-builder-floor-in-radhey-krishna-orchid/8431510
Noida,"Sector 49, Noida",SL Apartments Sector 49,2 BHK 1050 Sq.Ft. Builder Floor in SL Apartments Sector 49,Builder Floor,2 BHK,Sector 49,3600000,Abhay Singh ,https://www.squareyards.com/resale-2-bhk-1050-sq-ft-builder-floor-in-sl-apartments-sector-49/9297689
Noida,"Sector 150, Noida",Ace Golfshire,2 BHK 1195 Sq.Ft. Apartment in Ace Golfshire,Apartment,2 BHK,Sector 150,14000000,Upendra Kumar ,https://www.squareyards.com/resale-2-bhk-1195-sq-ft-apartment-in-ace-golfshire/9212311
Noida,"Sector 110, Noida",The 3C Lotus Panache,4 BHK 2794 Sq.Ft. Apartment in The 3C Lotus Panache,Apartment,4 BHK,Sector 110,33000000,Dinesh Kushwaha ,https://www.squareyards.com/resale-4-bhk-2794-sq-ft-apartment-in-the-3c-lotus-panache/9294323
,"Sector 97, Noida",,,,,,,,
Noida,"Sector 62, Noida",The Iconic Corenthum,1705 Sq.Ft. Office Space in The Iconic Corenthum,Office Space,Office Space,Sector 62,28000000,Vikash Chauhan ,https://www.squareyards.com/resale-1705-sq-ft-office-space-in-the-iconic-corenthum/9262106
Noida,"Sector 74, Noida",Supertech Cape Town,2 BHK + Study Room 1082 Sq.Ft. Apartment in Supertech Cape Town,Apartment,2 BHK,Sector 74,10500000,Vinit Jain ,https://www.squareyards.com/resale-2-bhk-study-room-1082-sq-ft-apartment-in-supertech-cape-town/9108029
Noida,"Sector 75, Noida",Gardenia Golf City,"3.5 BHK + Pooja Room,Servant Room,Study Room,Extra Room 1750 Sq.Ft. Apartment in Gardenia Golf City",Apartment,3.5 BHK,Sector 75,25000000,axis consultants ,https://www.squareyards.com/resale-3-5-bhk-pooja-room-servant-room-study-room-extra-room-1750-sq-ft-apartment-in-gardenia-golf-city/9122268
Noida,"Sector 72, Noida",,4 BHK + Pooja Room 1700 Sq.Ft. Builder Floor in A 1 Tower,Builder Floor,4 BHK,Sector 72,7100000,Rohit ,https://www.squareyards.com/resale-4-bhk-pooja-room-1700-sq-ft-builder-floor-in-a-1-tower/8654232
,"Sector 94, Noida",,,,,,,,
Noida,"Sector 150, Noida",Tata Value Homes,2 BHK + Extra Room 1100 Sq.Ft. Apartment in Tata Value Homes,Apartment,2 BHK,Sector 150,11800000,Kapil Gupta ,https://www.squareyards.com/resale-2-bhk-extra-room-1100-sq-ft-apartment-in-tata-value-homes/8496598
Noida,"Sector 73, Noida",,2 BHK + Extra Room 810 Sq.Ft. Builder Floor in Resi Homes ,Builder Floor,2 BHK,Sector 73,4400000,DREAM HOME REALITY ,https://www.squareyards.com/resale-2-bhk-extra-room-810-sq-ft-builder-floor-in-resi-homes/8012147
Noida,"Sector 79, Noida",Urbtech Hilston,2.5 BHK + Study Room 1310 Sq.Ft. Apartment in Urbtech Hilston,Apartment,2.5 BHK,Sector 79,12500000,MAHESH SINGH ,https://www.squareyards.com/resale-2-5-bhk-study-room-1310-sq-ft-apartment-in-urbtech-hilston/8350655
Noida,"Sector 82, Noida",,1.5 BHK + Extra Room 680 Sq.Ft. Independent House in Sector 82,Independent House,1.5 BHK,Sector 82,1600000,Rajiv Sharma ,https://www.squareyards.com/resale-1-5-bhk-extra-room-680-sq-ft-independent-house-in-sector-82/8368700
,"Sector 150, Noida",,,,,,,,
Noida,"Sector 77, Noida",Express Zenith,3.5 BHK + Servant Room 3600 Sq.Ft. Apartment in Express Zenith,Apartment,3.5 BHK,Sector 77,40000000,Deepanshu Garg ,https://www.squareyards.com/resale-3-5-bhk-servant-room-3600-sq-ft-apartment-in-express-zenith/9233062
Noida,"Sector 76, Noida",Amrapali Silicon City,4 BHK + Study Room 3185 Sq.Ft. Penthouse in Amrapali Silicon City,Penthouse,4 BHK,Sector 76,38000000,Xpert Homez ,https://www.squareyards.com/resale-4-bhk-study-room-3185-sq-ft-penthouse-in-amrapali-silicon-city/8974704
Noida,"Sector 150, Noida",ATS Le Grandiose,3.5 BHK + Servant Room 2000 Sq.Ft. Apartment in ATS Le Grandiose,Apartment,3.5 BHK,Sector 150,22800000,manoj kumar ,https://www.squareyards.com/resale-3-5-bhk-servant-room-2000-sq-ft-apartment-in-ats-le-grandiose/9306479
Noida,"Sector 140 Noida, Noida",GYGY Mentis,1000 Sq.Ft. Office Space in GYGY Mentis,Office Space,Office Space,Sector 140 Noida,8000000,Simran pachori ,https://www.squareyards.com/resale-1000-sq-ft-office-space-in-gygy-mentis/9373340
,"Sector 146, Noida",,,,,,,,
,"Sector 72, Noida",,,,,,,,
,"Sector 146, Noida",,,,,,,,
,"Sector 150, Noida",,,,,,,,
,"Sector 150, Noida",,,,,,,,
,"Sector 45, Noida",,,,,,,,
,"Sector 152, Noida",,,,,,,,
,"Sector 128, Noida",,,,,,,,
,"Sector 115, Noida",,,,,,,,
,"Sector 72, Noida",,,,,,,,
Kolkata,"Madhyamgram, Kolkata",,2000 Sq.Ft. Plot in Unicorn Aero City Madhyam,Plot,N/A,Madhyamgram,6099000,Novesta Properties Private Limited ,https://www.squareyards.com/resale-2000-sq-ft-plot-in-unicorn-aero-city-madhyam/9315028
,"Diamond Harbour, Kolkata",,,,,,,,
Kolkata,"Barrackpore, Kolkata",Rameswara Riverview,2 BHK 610 Sq.Ft. Apartment in Rameswara Riverview,Apartment,2 BHK,Barrackpore,4890000,RAMESWARA INFRA SPACE LLP ,https://www.squareyards.com/resale-2-bhk-610-sq-ft-apartment-in-rameswara-riverview/8825881
Kolkata,"Rajarhat New Town, Kolkata",Siddha Happyville,3 BHK 1445 Sq.Ft. Apartment in Siddha Happyville,Apartment,3 BHK,Rajarhat New Town,12499000,PETRONUS REALTY AND MARKETING PVT LTD ,https://www.squareyards.com/resale-3-bhk-1445-sq-ft-apartment-in-siddha-happyville/9251959
Kolkata,"New Town, Kolkata",,3610 Sq.Ft. Plot in Flora City,Plot,N/A,New Town,785000,Dipak sen ,https://www.squareyards.com/resale-3610-sq-ft-plot-in-flora-city/9257609
Kolkata,"New Town Action Area ii, Kolkata",,720 Sq.Ft. Plot in Inara City,Plot,N/A,New Town Action Area ii,1400000,Subhrajit Das ,https://www.squareyards.com/resale-720-sq-ft-plot-in-inara-city/9196398
Kolkata,"Barabazar Market, Kolkata",,625 Sq.Ft. Showroom in Stand Road ,Showroom,Showroom,Barabazar Market,12500000,Shivolok construction ,https://www.squareyards.com/resale-625-sq-ft-showroom-in-stand-road/9388630
Kolkata,"New Town, Kolkata",,1440 Sq.Ft. Plot in New Town,Plot,N/A,New Town,0,SUYADOY LAND AND BUILDER ,https://www.squareyards.com/resale-1440-sq-ft-plot-in-new-town/9350646
Kolkata,"Barrackpore, Kolkata",Siddha Water Front,2.5 BHK + Extra Room 960 Sq.Ft. Apartment in Siddha Water Front,Apartment,2.5 BHK,Barrackpore,0,Koushik Dey ,https://www.squareyards.com/resale-2-5-bhk-extra-room-960-sq-ft-apartment-in-siddha-water-front/9306583
Kolkata,"Kalikapur, Kolkata",,3 BHK 1200 Sq.Ft. Apartment in Kalikapur,Apartment,3 BHK,Kalikapur,6500000,SAMIK BHATTACHARYEE ,https://www.squareyards.com/resale-3-bhk-1200-sq-ft-apartment-in-kalikapur/9313948
Kolkata,"Rajarhat, Kolkata",Siddha Galaxia,3 BHK + Pooja Room 1200 Sq.Ft. Apartment in Siddha Galaxia,Apartment,3 BHK,Rajarhat,11000000,KUMUD KUMAR JHA ,https://www.squareyards.com/resale-3-bhk-pooja-room-1200-sq-ft-apartment-in-siddha-galaxia/9090632
